URL,Preparation,Utils
https://tasty.co/recipe/watermelon-poke-bowl,"1) Using a sharp knife, cut(0) around the watermelon slices rind to remove, then dice into 1- inch( 2 cm) cubes. 2) Transfer 4 cups( 600 g) to a medium bowl, reserving the rest for another use. 3) In a small bowl, combine the soy sauce, rice vinegar, sesame oil, lime juice, agave, scallions, ginger, white sesame seeds, and chile flakes. Mix well. 4) Pour the marinade over the watermelon cubes and stir(1). Cover the bowl with plastic wrap and let marinate in the fridge for 1 hour. 5) Slice the cucumber into thin half moons and set aside. 6) In a small bowl, combine the mayo and Sriracha. 7) To assemble the poke bowls, start with rice as a base and top with cucumbers, avocado, edamame, nori, pickled ginger, Sriracha mayo, cilantro, and crushed peanuts. 8) Add a scoop of the marinated watermelon and use the marinade as a dressing to drizzle over the bowl. 9) Garnish with black sesame seeds, if desired. 10) Enjoy! ","['knife', 'wooden spoon']"
https://tasty.co/recipe/sparkling-melon-ball-sangria,"1) In a large pitcher or punch bowl, combine the watermelon, cantaloupe, and honeydew balls, Moscato wine, lime juice, and honey and stir(0) well. Cover with plastic wrap and refrigerate for at least 6 hours, up to overnight. 2) Before serving, pour in the sparkling wine and add the lime wheels. 3) Ladle(1) the sangria and fruit into glasses and serve. 4) Enjoy! 5)   ","['wooden spoon', 'ladle']"
https://tasty.co/recipe/gardenscape-focaccia,"1) In a large bowl, whisk(0) together the warm water, yeast, honey, and ½ cup( 60 G) bread flour. Cover the bowl with plastic wrap and set in a warm place for 20–30 minutes, until the mixture is bubbly. 2) Add the room temperature water, 5 tablespoons of olive oil, remaining 2 cups of bread flour, the all- purpose flour, and salt. Mix well with a rubber spatula to combine until the dough starts to come together. 3) Turn the dough out onto a surface lightly dusted with all- purpose flour and bring together. Knead for 10–15 minutes, adding flour as needed to prevent sticking. The dough should be smooth and supple and bounce back when pressed. 4) Coat a large bowl with 1 tablespoon of olive oil and transfer the dough into the bowl. Cover with plastic wrap and let rest in a warm place for 1–2 hours, until doubled in size. 5) Remove the plastic wrap and punch the dough down. 6) Grease a 18 x 13- inch( 45 x 33 cm)   baking sheet with 1 - 2 tablespoons of olive oil and use your hands to spread(1) the oil all around the pan to coat. Transfer the dough to the pan and cover the dough with the same piece of plastic wrap. Let rest for 10–20 minutes so it is easier to stretch. 7) Uncover the dough. With oiled hands, gently stretch the dough to fit the size of the baking sheet. Cover with plastic wrap again and let proof at room temperature for 1–2 hours, until the dough rises to fill the pan, or refrigerate overnight. Refrigerating overnight is optional, however it will result in a better final texture and flavor. If refrigerating, let the dough come to room temperature for 30–60 minutes before proceeding, until slightly puffed. 8) Preheat the oven to 400 ° F( 200 ° C). 9) Use your fingers to dimple the surface of the focaccia dough. Drizzle with the remaining 2 tablespoons of olive oil. 10) Use the dill, rosemary, edible flowers, asparagus, mushrooms, cherry tomatoes, Kalamata olives, Fresno chiles, watermelon radish, chives, and radish to create a decorative gardenscape scene on the focaccia. Sprinkle all over with flaky sea salt. 11) Bake the focaccia for 15 minutes, then turn the pan and bake for another 7–10 minutes, until the bread is golden brown in the areas not covered with toppings. If the toppings are getting too dark, lightly cover the focaccia with foil for the remainder of baking. 12) Remove the focaccia from the oven and let cool in the pan for 10 minutes. Transfer to a cutting board and drizzle with more olive oil. 13) Slice and serve. 14) Enjoy! ","['whisk', 'brush']"
https://tasty.co/recipe/star-spangled-fruit-platter,"1) Put blueberries in a bowl or square container and place on top of a rectangle food tray. 2) Place watermelon in a row, and then the pretzels until you fill up the platter, alternating red and white. 3) Bring to your party, serve and, enjoy! ",[]
https://tasty.co/recipe/watermelon-feta-salad-cups,"1) Cut(0) the watermelon into 1½-inch( 4 cm) cubes, removing the rind. 2) Using a teaspoon measuring spoon or a melon baller, scoop(1) out the center of each watermelon cube, only going about halfway through. 3) In a large bowl, combine the cucumber, feta, mint, olive oil, and salt. 4) Spoon the cucumber mixture into the watermelon cubes. 5) Garnish with more mint. Chill until serving. 6) Enjoy! ","['knife', 'scoop']"
https://tasty.co/recipe/watermelon-salad-with-spinach-and-mango,"1) Using a sharp knife, cut(0) off the top and bottom of the watermelon to reveal the red flesh and create flat surfaces on both sides. Stand the watermelon upright, and slice off the remaining peel so only the red core remains. 2) Cut the watermelon into roughly 1- inch( 2- cm) cubes and transfer to a large bowl. 3) In a small bowl, whisk(1) together the lemon juice, water, honey, salt, and pepper. 4) While whisking, gradually add the oil in a very slow, steady stream to create an emulsification. Set aside. 5) Add the spinach, mango, almonds, and lemon vinaigrette to the large bowl with the watermelon. 6) Toss the salad until well- combined, then divide between serving bowls. 7) Enjoy! ","['knife', 'whisk']"
https://tasty.co/recipe/watermelon-mint-soju-cocktail,"1) Using a sharp knife, cut(0) ⅛–¼ inch( 3 mm-6 mm) off of one end of the watermelon to make a flat surface. Set the watermelon upright and cut off the top to expose the flesh. Scoop(1) out the flesh with a large spoon into a large bowl. Make sure to not go all the way through the bottom of the watermelon– this will be your serving vessel. 2) Use an immersion blender( or transfer to a standing blender) to blend(2) the watermelon flesh for 1 minute, until smooth. Strain(3) the watermelon juice through a fine- mesh sieve into a clean large bowl or pitcher to remove the pulp. You should have about 4 cups( 960 ml). 3) Thinly slice the mint leaves, then add to the watermelon juice, along with the soju, and stir(4) to combine. 4) Pour the watermelon soju mixture into the hollowed- out watermelon shell( reserve any leftovers in the refrigerator until ready to refill, or for a later use) and fill the rest of the way with the ice. Garnish with more mint leaves, if desired. Serve cold. 5) Enjoy! ","['knife', 'scoop', 'blender', 'plastic sieve', 'wooden spoon']"
https://tasty.co/recipe/watermelon-cucumber-cooler,"1) In a small pot over medium heat, combine the sugar and water. Bring to a boil, stirring(0) to dissolve the sugar completely. 2) Remove the pot from the heat and stir in the cucumber. Let steep, covered, for at least 4 hours or up to overnight. 3) Strain(1) the syrup through a fine- mesh sieve or cheesecloth, pushing to extract as much syrup as possible. Store in an airtight container in the refrigerator for up to 1 month. 4) In a cocktail shaker filled with ice, combine the gin, watermelon juice, lime juice, and simple syrup. Shake vigorously for 20 seconds. 5) Strain into a glass filled with ice and top with club soda. 6) Garnish with the cucumber slice. 7) Enjoy! ","['wooden spoon', 'plastic sieve']"
https://tasty.co/recipe/watermelon-salad-with-arugula-and-feta,"1) Using a sharp knife, cut(0) off the top and bottom of the watermelon to reveal the red flesh and create flat surfaces on both sides. Stand the watermelon upright, and slice off the remaining peel so only the red core remains. 2) Cut the watermelon into roughly 1- inch( 2 cm) cubes and transfer to a large bowl. 3) In a small bowl, whisk(1) together the lime juice, water, honey, and salt. 4) While whisking, gradually add the oil in a very slow, steady stream to create an emulsification. Set aside. 5) Add the arugula, feta, and honey lime dressing to the large bowl with the watermelon. 6) Toss the salad until well- combined, then divide between serving bowls. 7) Enjoy! ","['knife', 'whisk']"
https://tasty.co/recipe/watermelon-grill-with-fruit-skewers,"1) Using a melon baller or half teaspoon, make three divots in the bottom of the watermelon that are slightly smaller than the circumference of the celery stalks. 2) Cut(0) the watermelon in half, with the bottom side of the“ grill” being slightly larger than the“ lid” side. 3) Hollow out the watermelon halves using either a melon baller or spoon. Save the pieces for the fruit skewers. 4) Insert the celery into each divot on the bottom half of the watermelon and secure with a toothpick if needed. 5) Insert 3 wooden skewers into the watermelon half along its top edge to start assembling the“ grill”, spacing about ½-inch( 1 ½ cm) apart. Cut the skewers as needed. 6) Fill the grill with blackberries, which will act as your charcoal. 7) Finish inserting the rest of the skewers to complete the bottom half of the grill. 8) Take the hollowed top half of the watermelon and toothpick a lime half to make the grill lid. 9) Assemble your fruit skewers and get“ grilling”! 10) Add two skewers into the rim of the bottom half of the watermelon so that the lid can rest on it. 11) Enjoy! ",['knife']
https://tasty.co/recipe/watermelon-smoothie-bowl,"1) Add all the ingredients to a blender and mix on high. 2) Pour into a bowl or half a hollowed out small watermelon, and top with desired fruit and other toppings. 3) Enjoy! ",[]
https://tasty.co/recipe/melon-berry-fruit-salad,"1) Combine all the ingredients above in a large bowl. 2) Mix the dressing ingredients together and spread over fruit, mix well. 3) Enjoy! ",[]
https://tasty.co/recipe/watermelon-coconut-cooler,"1) Place watermelon, coconut water, and lime juice in blender and blend(0) until smooth. 2) Serve over ice. 3) Enjoy! ",['blender']
https://tasty.co/recipe/watermelon-and-cucumber-salad,"1) Cut(0) a large watermelon in half lengthwise. 2) Dice half of the watermelon and save the rind for later. 3) Place watermelon, cucumber, red onion, salt, and balsamic vinegar into large bowl and mix together. 4) Pour salad into hollowed out watermelon rind( optional). 5) Enjoy! ",['knife']
https://tasty.co/recipe/watermelon-cucumber-lime-juice,"1) Add the watermelon, cucumber, and lime juice to a blender, and blend(0) until smooth. 2) Using a mesh strainer, strain(1) the juice over a large liquid measuring cup to remove the pulp. Use a spoon to help stir(2) the pulp and press out the liquid. Reserve the pulp to make pulp muffins. 3) Chill the juice for at least 30 minutes( and keep up to 3 days). 4) Enjoy! ","['blender', 'plastic sieve', 'wooden spoon']"
https://tasty.co/recipe/watermelon-lime-slushie,1) Pour all ingredients into a blender and blend(0) until smooth. 2) Garnish with a slice of lime. 3) Enjoy! ,['blender']
